,State,Country,Lat,Long,Date,Confirmed,Deaths,Recoverd
43483,St Martin,France,18.0708,-63.0501,7/3/20,43,3.0,37.0
43484,,France,46.2276,2.2137,7/3/20,195904,29812.0,72181.0
43485,,Gabon,-0.8037,11.6094,7/3/20,5620,44.0,2555.0
43486,,Gambia,13.4432,-15.3101,7/3/20,55,2.0,27.0
43487,,Georgia,42.3154,43.3569,7/3/20,943,15.0,821.0
43488,,Germany,51.165690999999995,10.451526,7/3/20,196780,,180300.0
43489,,Ghana,7.9465,-1.0232,7/3/20,19388,117.0,14330.0
43490,,Greece,39.0742,21.8243,7/3/20,3486,192.0,1374.0
43491,,Grenada,12.1165,-61.678999999999995,7/3/20,23,,23.0
43492,,Guatemala,15.7835,-90.2308,7/3/20,21293,880.0,3315.0
43493,,Guinea,9.9456,-9.6966,7/3/20,5521,33.0,4446.0
43494,,Guinea-Bissau,11.8037,-15.1804,7/3/20,1765,25.0,676.0
43495,,Guyana,4.860416000000002,-58.93018000000001,7/3/20,256,14.0,117.0
43496,,Haiti,18.9712,-72.2852,7/3/20,6230,110.0,1286.0
43497,,Holy See,41.9029,12.4534,7/3/20,12,0.0,12.0
43498,,Honduras,15.2,-86.2419,7/3/20,22116,605.0,2250.0
43499,,Hungary,47.1625,19.5033,7/3/20,4172,588.0,2752.0
43500,,Iceland,64.9631,-19.0208,7/3/20,1830,10.0,1803.0
43501,,India,20.593684,78.96288,7/3/20,648315,18655.0,394227.0
43502,,Indonesia,-0.7893,113.9213,7/3/20,60695,3036.0,27568.0
43503,,Iran,32.427908,53.68804599999999,7/3/20,235429,11260.0,196446.0
43504,,Iraq,33.223191,43.679291,7/3/20,56020,2262.0,29600.0
43505,,Ireland,53.1424,-7.6921,7/3/20,25498,1740.0,23364.0
43506,,Israel,31.046051000000002,34.851612,7/3/20,28055,,17669.0
43507,,Italy,41.87194,12.56738,7/3/20,241184,34833.0,191467.0
43508,,Jamaica,18.1096,-77.2975,7/3/20,721,10.0,565.0
43509,,Japan,36.204824,138.252924,7/3/20,19185,977.0,16721.0
43510,,Jordan,31.24,36.51,7/3/20,1147,10.0,897.0
43511,,Kazakhstan,48.0196,66.9237,7/3/20,45719,188.0,15276.0
43512,,Kenya,-0.0236,37.9062,7/3/20,7188,154.0,2148.0
43513,,"Korea, South",35.90775700000001,127.766922,7/3/20,13030,283.0,11811.0
43514,,Kosovo,42.602636,20.902977,7/3/20,3064,55.0,1707.0
43515,,Kuwait,29.311659999999996,47.481766,7/3/20,48672,,39276.0
43516,,Kyrgyzstan,41.20438,74.766098,7/3/20,6878,76.0,2671.0
43517,,Laos,19.856270000000002,102.495496,7/3/20,19,,19.0
43518,,Latvia,56.8796,24.6032,7/3/20,1122,30.0,997.0
43519,,Lebanon,33.8547,35.8623,7/3/20,1830,35.0,1292.0
43520,,Lesotho,-29.61,28.2336,7/3/20,35,0.0,11.0
43521,,Liberia,6.4280550000000005,-9.429499,7/3/20,833,37.0,346.0
43522,,Libya,26.3351,17.228331,7/3/20,918,27.0,230.0
43523,,Liechtenstein,47.14,9.55,7/3/20,83,1.0,81.0
43524,,Lithuania,55.1694,23.8813,7/3/20,1828,79.0,1539.0
43525,,Luxembourg,49.8153,6.1296,7/3/20,4447,110.0,4016.0
43526,,MS Zaandam,0.0,0.0,7/3/20,9,2.0,0.0
43527,,Madagascar,-18.766947000000002,46.869107,7/3/20,2512,,1057.0
43528,,Malawi,-13.2543,34.3015,7/3/20,1498,16.0,317.0
43529,,Malaysia,4.210483999999999,101.97576600000001,7/3/20,8648,,8446.0
43530,,Maldives,3.2028,73.2207,7/3/20,2410,10.0,1976.0
43531,,Mali,17.570692,-3.996166000000001,7/3/20,2285,117.0,1507.0
43532,,Malta,35.9375,14.3754,7/3/20,672,9.0,650.0
43533,,Mauritania,21.0079,-10.9408,7/3/20,4705,129.0,1765.0
43534,,Mauritius,-20.348404000000002,57.552152,7/3/20,341,,330.0
43535,,Mexico,23.6345,-102.5528,7/3/20,245251,29843.0,189345.0
43536,,Moldova,47.4116,28.3699,7/3/20,17445,572.0,10093.0
43537,,Monaco,43.7333,7.4167,7/3/20,106,4.0,95.0
43538,,Mongolia,46.8625,103.8467,7/3/20,220,0.0,183.0
43539,,Montenegro,42.708678000000006,19.37439,7/3/20,663,13.0,315.0
43540,,Morocco,31.7917,-7.0926,7/3/20,13288,230.0,9160.0
43541,,Mozambique,-18.665695,35.529562,7/3/20,939,6.0,
43542,,Namibia,-22.9576,18.4904,7/3/20,350,0.0,25.0
43543,,Nepal,28.1667,84.25,7/3/20,15259,32.0,6143.0
43544,Aruba,Netherlands,12.5211,-69.9683,7/3/20,104,3.0,98.0
43545,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,7/3/20,7,0.0,7.0
43546,Curacao,Netherlands,12.1696,-68.99,7/3/20,23,1.0,19.0
43547,Sint Maarten,Netherlands,18.0425,-63.0548,7/3/20,77,15.0,62.0
43548,,Netherlands,52.1326,5.2913,7/3/20,50487,6120.0,0.0
43549,,New Zealand,-40.9006,174.886,7/3/20,1530,22.0,1490.0
43550,,Nicaragua,12.865416,-85.207229,7/3/20,2519,83.0,1238.0
43551,,Niger,17.607789,8.081666,7/3/20,1082,68.0,963.0
43552,,Nigeria,9.082,8.6753,7/3/20,27564,628.0,11069.0
43553,,North Macedonia,41.6086,21.7453,7/3/20,6787,328.0,2876.0
43554,,Norway,60.472,8.4689,7/3/20,8921,251.0,8138.0
43555,,Oman,21.512583,55.92325500000001,7/3/20,43929,193.0,26169.0
43556,,Pakistan,30.3753,69.3451,7/3/20,221896,4551.0,113623.0
43557,,Panama,8.538,-80.7821,7/3/20,35995,698.0,16945.0
43558,,Papua New Guinea,-6.314993,143.95555,7/3/20,11,0.0,8.0
43559,,Paraguay,-23.4425,-58.4438,7/3/20,2349,19.0,1113.0
43560,,Peru,-9.19,-75.0152,7/3/20,295599,10226.0,185852.0
43561,,Philippines,12.879721,121.77401699999999,7/3/20,40336,,11073.0
43562,,Poland,51.9194,19.1451,7/3/20,35405,1507.0,22651.0
43563,,Portugal,39.3999,-8.2245,7/3/20,43156,1598.0,28424.0
43564,,Qatar,25.3548,51.1839,7/3/20,98653,121.0,88583.0
43565,,Romania,45.9432,24.9668,7/3/20,28166,1708.0,19545.0
43566,,Russia,61.52401,105.31875600000001,7/3/20,666941,,437155.0
43567,,Rwanda,-1.9403,29.8739,7/3/20,1081,3.0,512.0
43568,,Saint Kitts and Nevis,17.357822,-62.782998,7/3/20,15,0.0,15.0
43569,,Saint Lucia,13.9094,-60.9789,7/3/20,22,0.0,19.0
43570,,Saint Vincent and the Grenadines,12.9843,-61.2872,7/3/20,29,0.0,29.0
43571,,San Marino,43.9424,12.4578,7/3/20,698,42.0,656.0
43572,,Sao Tome and Principe,0.1864,6.6131,7/3/20,719,13.0,267.0
43573,,Saudi Arabia,23.885942,45.079162,7/3/20,201801,1802.0,140614.0
43574,,Senegal,14.4974,-14.4524,7/3/20,7164,125.0,4666.0
43575,,Serbia,44.0165,21.0059,7/3/20,15504,298.0,13064.0
43576,,Seychelles,-4.6796,55.492,7/3/20,81,0.0,11.0
43577,,Sierra Leone,8.460555000000001,-11.779889,7/3/20,1524,62.0,1042.0
43578,,Singapore,1.2833,103.8333,7/3/20,44479,26.0,39769.0
43579,,Slovakia,48.669,19.699,7/3/20,1720,28.0,1466.0
43580,,Slovenia,46.1512,14.9955,7/3/20,1650,111.0,1384.0
43581,,Somalia,5.152149,46.199616,7/3/20,2944,90.0,951.0
43582,,South Africa,-30.5595,22.9375,7/3/20,177124,2952.0,86298.0
43583,,South Sudan,6.8770000000000024,31.307,7/3/20,2021,,333.0
43584,,Spain,40.463667,-3.7492199999999998,7/3/20,250545,,150376.0
43585,,Sri Lanka,7.873054,80.77179699999998,7/3/20,2069,11.0,1863.0
43586,,Sudan,12.8628,30.2176,7/3/20,9663,604.0,4624.0
43587,,Suriname,3.9193,-56.0278,7/3/20,561,13.0,267.0
43588,,Sweden,60.128161,18.643501,7/3/20,69996,5553.0,0.0
43589,,Switzerland,46.8182,8.2275,7/3/20,32101,1965.0,29200.0
43590,,Syria,34.802075,38.99681500000001,7/3/20,328,10.0,
43591,,Taiwan*,23.7,121.0,7/3/20,449,7.0,438.0
43592,,Tajikistan,38.861,71.2761,7/3/20,6058,52.0,4690.0
43593,,Tanzania,-6.369028,34.888822,7/3/20,509,21.0,183.0
43594,,Thailand,15.870032,100.992541,7/3/20,3180,58.0,3066.0
43595,,Timor-Leste,-8.874217,125.727539,7/3/20,24,0.0,
43596,,Togo,8.6195,0.8248,7/3/20,671,14.0,424.0
43597,,Trinidad and Tobago,10.6918,-61.2225,7/3/20,130,8.0,115.0
43598,,Tunisia,33.886917,9.537499,7/3/20,1181,50.0,1045.0
43599,,Turkey,38.9637,35.2433,7/3/20,203456,5186.0,178278.0
43600,,US,40.0,-100.0,7/3/20,2795361,129804.0,790404.0
43601,,Uganda,1.373333,32.290275,7/3/20,911,0.0,849.0
43602,,Ukraine,48.3794,31.1656,7/3/20,47705,1227.0,21296.0
43603,,United Arab Emirates,23.424076,53.847818000000004,7/3/20,50141,,39153.0
43604,Anguilla,United Kingdom,18.2206,-63.0686,7/3/20,3,0.0,3.0
43605,Bermuda,United Kingdom,32.3078,-64.7505,7/3/20,146,9.0,137.0
43606,British Virgin Islands,United Kingdom,18.4207,-64.64,7/3/20,8,1.0,7.0
43607,Cayman Islands,United Kingdom,19.3133,-81.2546,7/3/20,201,1.0,194.0
43608,Channel Islands,United Kingdom,49.3723,-2.3644,7/3/20,571,47.0,512.0
43609,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,7/3/20,13,0.0,13.0
43610,Gibraltar,United Kingdom,36.1408,-5.3536,7/3/20,178,0.0,176.0
43611,Isle of Man,United Kingdom,54.2361,-4.5481,7/3/20,336,24.0,312.0
43612,Montserrat,United Kingdom,16.742498,-62.187366000000004,7/3/20,11,,10.0
43613,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,7/3/20,44,2.0,11.0
43614,,United Kingdom,55.3781,-3.4360000000000004,7/3/20,284276,40581.0,0.0
43615,,Uruguay,-32.5228,-55.7658,7/3/20,952,28.0,837.0
43616,,Uzbekistan,41.377491,64.585262,7/3/20,9396,29.0,6251.0
43617,,Venezuela,6.4238,-66.5897,7/3/20,6537,59.0,2100.0
43618,,Vietnam,14.058323999999999,108.277199,7/3/20,355,,340.0
43619,,West Bank and Gaza,31.9522,35.2332,7/3/20,3334,11.0,463.0
43620,,Western Sahara,24.2155,-12.8858,7/3/20,10,1.0,8.0
43621,,Yemen,15.552726999999999,48.516388,7/3/20,1240,,536.0
43622,,Zambia,-13.133897,27.849332,7/3/20,1632,30.0,1348.0
43623,,Zimbabwe,-19.015438,29.154857,7/3/20,625,7.0,176.0
43624,,Afghanistan,33.93911,67.709953,7/4/20,32672,826.0,19164.0
43625,,Albania,41.1533,20.1683,7/4/20,2819,74.0,1637.0
43626,,Algeria,28.0339,1.6596,7/4/20,15500,946.0,11181.0
43627,,Andorra,42.5063,1.5218,7/4/20,855,52.0,800.0
43628,,Angola,-11.2027,17.8739,7/4/20,346,19.0,108.0
43629,,Antigua and Barbuda,17.0608,-61.7964,7/4/20,68,3.0,23.0
43630,,Argentina,-38.4161,-63.6167,7/4/20,75376,1481.0,25930.0
43631,,Armenia,40.0691,45.0382,7/4/20,27900,477.0,15935.0
43632,Australian Capital Territory,Australia,-35.4735,149.0124,7/4/20,108,3.0,105.0
43633,New South Wales,Australia,-33.8688,151.2093,7/4/20,3419,49.0,2988.0
43634,Northern Territory,Australia,-12.4634,130.8456,7/4/20,30,0.0,29.0
43635,Queensland,Australia,-27.4698,153.0251,7/4/20,1067,6.0,1055.0
43636,South Australia,Australia,-34.9285,138.6007,7/4/20,443,4.0,436.0
43637,Tasmania,Australia,-42.8821,147.3272,7/4/20,228,13.0,215.0
43638,Victoria,Australia,-37.8136,144.9631,7/4/20,2536,20.0,1971.0
43639,Western Australia,Australia,-31.9505,115.8605,7/4/20,612,9.0,600.0
43640,,Austria,47.5162,14.5501,7/4/20,18165,705.0,16607.0
43641,,Azerbaijan,40.1431,47.5769,7/4/20,19801,241.0,11291.0
43642,,Bahamas,25.025885,-78.035889,7/4/20,104,11.0,89.0
43643,,Bahrain,26.0275,50.55,7/4/20,28857,96.0,23959.0
43644,,Bangladesh,23.685,90.3563,7/4/20,159679,1997.0,70721.0
43645,,Barbados,13.1939,-59.5432,7/4/20,97,7.0,90.0
43646,,Belarus,53.7098,27.9534,7/4/20,63270,418.0,50669.0
43647,,Belgium,50.8333,4.469936,7/4/20,61838,9771.0,17091.0
43648,,Belize,17.1899,-88.4976,7/4/20,30,2.0,19.0
43649,,Benin,9.3077,2.3158,7/4/20,1199,21.0,333.0
43650,,Bhutan,27.5142,90.4336,7/4/20,78,0.0,51.0
43651,,Bolivia,-16.2902,-63.5887,7/4/20,38071,1378.0,11272.0
43652,,Bosnia and Herzegovina,43.9159,17.6791,7/4/20,4962,191.0,2550.0
43653,,Botswana,-22.3285,24.6849,7/4/20,277,1.0,29.0
43654,,Brazil,-14.235,-51.9253,7/4/20,1577004,64265.0,990731.0
43655,,Brunei,4.5353,114.7277,7/4/20,141,3.0,138.0
43656,,Bulgaria,42.7339,25.4858,7/4/20,5677,241.0,2898.0
43657,,Burkina Faso,12.2383,-1.5616,7/4/20,987,53.0,854.0
43658,,Burma,21.9162,95.956,7/4/20,313,6.0,240.0
43659,,Burundi,-3.3731,29.9189,7/4/20,191,1.0,118.0
43660,,Cabo Verde,16.5388,-23.0418,7/4/20,1421,16.0,654.0
43661,,Cambodia,11.55,104.9167,7/4/20,141,0.0,131.0
43662,,Cameroon,3.8480000000000003,11.5021,7/4/20,12592,,10100.0
43663,Alberta,Canada,53.9333,-116.5765,7/4/20,8259,155.0,
43664,British Columbia,Canada,53.7267,-127.6476,7/4/20,2947,177.0,
43665,Diamond Princess,Canada,0.0,0.0,7/4/20,0,1.0,
43666,Grand Princess,Canada,0.0,0.0,7/4/20,13,0.0,
43667,Manitoba,Canada,53.7609,-98.8139,7/4/20,325,7.0,
43668,New Brunswick,Canada,46.5653,-66.4619,7/4/20,165,2.0,
43669,Newfoundland and Labrador,Canada,53.1355,-57.6604,7/4/20,261,3.0,
43670,Northwest Territories,Canada,64.8255,-124.8457,7/4/20,5,0.0,
43671,Nova Scotia,Canada,44.681999999999995,-63.7443,7/4/20,1064,,
43672,Ontario,Canada,51.2538,-85.3232,7/4/20,37525,2744.0,
43673,Prince Edward Island,Canada,46.5107,-63.4168,7/4/20,30,0.0,
43674,Quebec,Canada,52.9399,-73.5491,7/4/20,55784,5566.0,
43675,Saskatchewan,Canada,52.9399,-106.4509,7/4/20,796,14.0,
43676,Yukon,Canada,64.2823,-135.0,7/4/20,11,0.0,
43677,,Central African Republic,6.6111,20.9394,7/4/20,3969,48.0,914.0
43678,,Chad,15.4542,18.7322,7/4/20,871,74.0,787.0
43679,,Chile,-35.6751,-71.543,7/4/20,291847,6192.0,257451.0
43680,Anhui,China,31.8257,117.2264,7/4/20,991,6.0,985.0
43681,Beijing,China,40.1824,116.4142,7/4/20,928,9.0,595.0
43682,Chongqing,China,30.0572,107.874,7/4/20,582,6.0,574.0
43683,Fujian,China,26.0789,117.9874,7/4/20,363,1.0,360.0
43684,Gansu,China,35.7518,104.2861,7/4/20,167,2.0,154.0
43685,Guangdong,China,23.3417,113.4244,7/4/20,1643,8.0,1631.0
43686,Guangxi,China,23.8298,108.7881,7/4/20,254,2.0,252.0
43687,Guizhou,China,26.8154,106.8748,7/4/20,147,2.0,145.0
43688,Hainan,China,19.1959,109.7453,7/4/20,171,6.0,165.0
43689,Hebei,China,39.549,116.1306,7/4/20,349,6.0,
43690,Heilongjiang,China,47.861999999999995,127.7615,7/4/20,947,,934.0
43691,Henan,China,37.8957,114.9042,7/4/20,1276,22.0,
43692,Hong Kong,China,22.3,114.2,7/4/20,1258,7.0,1145.0
43693,Hubei,China,30.9756,112.2707,7/4/20,68135,4512.0,63623.0
43694,Hunan,China,27.6104,111.7088,7/4/20,1019,4.0,1015.0
43695,Inner Mongolia,China,44.0935,113.9448,7/4/20,238,1.0,237.0
43696,Jiangsu,China,32.9711,119.455,7/4/20,654,0.0,654.0
43697,Jiangxi,China,27.614,115.7221,7/4/20,932,1.0,931.0
43698,Jilin,China,43.6661,126.1923,7/4/20,155,2.0,153.0
43699,Liaoning,China,41.2956,122.6085,7/4/20,156,2.0,150.0
43700,Macau,China,22.1667,113.55,7/4/20,46,0.0,45.0
43701,Ningxia,China,37.2692,106.1655,7/4/20,75,0.0,75.0
43702,Qinghai,China,35.7452,95.9956,7/4/20,18,0.0,18.0
43703,Shaanxi,China,35.1917,108.8701,7/4/20,320,3.0,311.0
43704,Shandong,China,36.3427,118.1498,7/4/20,792,7.0,785.0
43705,Shanghai,China,31.201999999999998,121.4491,7/4/20,716,,681.0
43706,Shanxi,China,37.5777,112.2922,7/4/20,198,0.0,198.0
43707,Sichuan,China,30.6171,102.7103,7/4/20,596,3.0,581.0
43708,Tianjin,China,39.3054,117.323,7/4/20,199,3.0,194.0
43709,Tibet,China,31.6927,88.0924,7/4/20,1,0.0,1.0
43710,Xinjiang,China,41.1129,85.2401,7/4/20,76,3.0,73.0
43711,Yunnan,China,24.974,101.48700000000001,7/4/20,186,,183.0
43712,Zhejiang,China,29.1832,120.0934,7/4/20,1269,1.0,1267.0
43713,,Colombia,4.5709,-74.2973,7/4/20,113389,3942.0,45409.0
43714,,Comoros,-11.6455,43.3333,7/4/20,309,7.0,241.0
43715,,Congo (Brazzaville),-0.228,15.8277,7/4/20,1557,44.0,501.0
43716,,Congo (Kinshasa),-4.0383,21.7587,7/4/20,7379,182.0,2961.0
43717,,Costa Rica,9.7489,-83.7534,7/4/20,4621,18.0,1721.0
43718,,Cote d'Ivoire,7.54,-5.5471,7/4/20,10462,72.0,4807.0
43719,,Croatia,45.1,15.2,7/4/20,3094,113.0,2183.0
43720,,Cuba,21.521757,-77.78116700000002,7/4/20,2369,86.0,2227.0
43721,,Cyprus,35.1264,33.4299,7/4/20,1002,19.0,839.0
43722,,Czechia,49.8175,15.472999999999999,7/4/20,12440,,7852.0
43723,Faroe Islands,Denmark,61.8926,-6.9118,7/4/20,187,0.0,187.0
43724,Greenland,Denmark,71.7069,-42.6043,7/4/20,13,0.0,13.0
43725,,Denmark,56.2639,9.5018,7/4/20,12832,606.0,11817.0
43726,,Diamond Princess,0.0,0.0,7/4/20,712,13.0,651.0
43727,,Djibouti,11.8251,42.5903,7/4/20,4736,55.0,4580.0
43728,,Dominica,15.415,-61.371,7/4/20,18,0.0,18.0
43729,,Dominican Republic,18.7357,-70.1627,7/4/20,36184,786.0,18602.0
43730,,Ecuador,-1.8312,-78.1834,7/4/20,61535,4769.0,28507.0
43731,,Egypt,26.820553000000004,30.802497999999996,7/4/20,74035,,20103.0
43732,,El Salvador,13.7942,-88.8965,7/4/20,7507,210.0,4434.0
43733,,Equatorial Guinea,1.6508,10.2679,7/4/20,3071,51.0,842.0
43734,,Eritrea,15.1794,39.7823,7/4/20,215,0.0,56.0
43735,,Estonia,58.5953,25.0136,7/4/20,1993,69.0,1870.0
43736,,Eswatini,-26.5225,31.4659,7/4/20,954,13.0,535.0
43737,,Ethiopia,9.145,40.4897,7/4/20,5846,103.0,2430.0
43738,,Fiji,-17.7134,178.065,7/4/20,18,0.0,18.0
43739,,Finland,61.92411,25.748151,7/4/20,7248,329.0,6700.0
43740,French Guiana,France,3.9339,-53.1258,7/4/20,4913,16.0,1866.0
43741,French Polynesia,France,-17.6797,149.4068,7/4/20,62,0.0,60.0
43742,Guadeloupe,France,16.265,-61.551,7/4/20,184,14.0,157.0
43743,Martinique,France,14.6415,-61.0242,7/4/20,249,14.0,98.0
43744,Mayotte,France,-12.8275,45.166244,7/4/20,2661,35.0,2375.0
43745,New Caledonia,France,-20.904304999999997,165.618042,7/4/20,21,,21.0
43746,Reunion,France,-21.1151,55.5364,7/4/20,536,2.0,472.0
43747,Saint Barthelemy,France,17.9,-62.8333,7/4/20,6,0.0,6.0
43748,Saint Pierre and Miquelon,France,46.8852,-56.3159,7/4/20,1,0.0,1.0
43749,St Martin,France,18.0708,-63.0501,7/4/20,43,3.0,37.0
43750,,France,46.2276,2.2137,7/4/20,195546,29812.0,72092.0
43751,,Gabon,-0.8037,11.6094,7/4/20,5620,44.0,2555.0
43752,,Gambia,13.4432,-15.3101,7/4/20,57,2.0,27.0
43753,,Georgia,42.3154,43.3569,7/4/20,948,15.0,825.0
43754,,Germany,51.165690999999995,10.451526,7/4/20,197198,,181000.0
43755,,Ghana,7.9465,-1.0232,7/4/20,19388,117.0,14330.0
43756,,Greece,39.0742,21.8243,7/4/20,3511,192.0,1374.0
43757,,Grenada,12.1165,-61.678999999999995,7/4/20,23,,23.0
43758,,Guatemala,15.7835,-90.2308,7/4/20,22501,920.0,3330.0
43759,,Guinea,9.9456,-9.6966,7/4/20,5570,34.0,4496.0
43760,,Guinea-Bissau,11.8037,-15.1804,7/4/20,1765,25.0,676.0
43761,,Guyana,4.860416000000002,-58.93018000000001,7/4/20,272,14.0,120.0
43762,,Haiti,18.9712,-72.2852,7/4/20,6294,113.0,1408.0
43763,,Holy See,41.9029,12.4534,7/4/20,12,0.0,12.0
43764,,Honduras,15.2,-86.2419,7/4/20,22921,629.0,2387.0
43765,,Hungary,47.1625,19.5033,7/4/20,4174,589.0,2784.0
43766,,Iceland,64.9631,-19.0208,7/4/20,1830,10.0,1802.0
43767,,India,20.593684,78.96288,7/4/20,673165,19268.0,409083.0
43768,,Indonesia,-0.7893,113.9213,7/4/20,62142,3089.0,28219.0
43769,,Iran,32.427908,53.68804599999999,7/4/20,237878,11408.0,198949.0
43770,,Iraq,33.223191,43.679291,7/4/20,58354,2368.0,31077.0
43771,,Ireland,53.1424,-7.6921,7/4/20,25509,1741.0,23364.0
43772,,Israel,31.046051000000002,34.851612,7/4/20,29170,,17816.0
43773,,Italy,41.87194,12.56738,7/4/20,241419,34854.0,191944.0
43774,,Jamaica,18.1096,-77.2975,7/4/20,728,10.0,569.0
43775,,Japan,36.204824,138.252924,7/4/20,19461,977.0,16832.0
43776,,Jordan,31.24,36.51,7/4/20,1150,10.0,902.0
43777,,Kazakhstan,48.0196,66.9237,7/4/20,47171,188.0,15556.0
43778,,Kenya,-0.0236,37.9062,7/4/20,7577,159.0,2236.0
43779,,"Korea, South",35.90775700000001,127.766922,7/4/20,13091,283.0,11832.0
43780,,Kosovo,42.602636,20.902977,7/4/20,3178,58.0,1824.0
43781,,Kuwait,29.311659999999996,47.481766,7/4/20,49303,,39943.0
43782,,Kyrgyzstan,41.20438,74.766098,7/4/20,7094,78.0,2714.0
43783,,Laos,19.856270000000002,102.495496,7/4/20,19,,19.0
43784,,Latvia,56.8796,24.6032,7/4/20,1123,30.0,1000.0
43785,,Lebanon,33.8547,35.8623,7/4/20,1855,35.0,1304.0
43786,,Lesotho,-29.61,28.2336,7/4/20,35,0.0,11.0
43787,,Liberia,6.4280550000000005,-9.429499,7/4/20,869,37.0,369.0
43788,,Libya,26.3351,17.228331,7/4/20,989,27.0,258.0
43789,,Liechtenstein,47.14,9.55,7/4/20,83,1.0,81.0
43790,,Lithuania,55.1694,23.8813,7/4/20,1831,79.0,1545.0
43791,,Luxembourg,49.8153,6.1296,7/4/20,4476,110.0,4016.0
43792,,MS Zaandam,0.0,0.0,7/4/20,9,2.0,0.0
43793,,Madagascar,-18.766947000000002,46.869107,7/4/20,2728,,1078.0
43794,,Malawi,-13.2543,34.3015,7/4/20,1613,17.0,317.0
43795,,Malaysia,4.210483999999999,101.97576600000001,7/4/20,8658,,8461.0
43796,,Maldives,3.2028,73.2207,7/4/20,2435,10.0,1976.0
43797,,Mali,17.570692,-3.996166000000001,7/4/20,2303,118.0,1516.0
43798,,Malta,35.9375,14.3754,7/4/20,672,9.0,651.0
43799,,Mauritania,21.0079,-10.9408,7/4/20,4827,129.0,1805.0
43800,,Mauritius,-20.348404000000002,57.552152,7/4/20,341,,330.0
43801,,Mexico,23.6345,-102.5528,7/4/20,252165,30366.0,195724.0
43802,,Moldova,47.4116,28.3699,7/4/20,17672,580.0,10396.0
43803,,Monaco,43.7333,7.4167,7/4/20,106,4.0,95.0
43804,,Mongolia,46.8625,103.8467,7/4/20,220,0.0,185.0
43805,,Montenegro,42.708678000000006,19.37439,7/4/20,720,14.0,315.0
43806,,Morocco,31.7917,-7.0926,7/4/20,13822,232.0,9329.0
43807,,Mozambique,-18.665695,35.529562,7/4/20,969,7.0,
43808,,Namibia,-22.9576,18.4904,7/4/20,375,0.0,25.0
43809,,Nepal,28.1667,84.25,7/4/20,15491,34.0,6415.0
43810,Aruba,Netherlands,12.5211,-69.9683,7/4/20,105,3.0,98.0
43811,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,7/4/20,7,0.0,7.0
43812,Curacao,Netherlands,12.1696,-68.99,7/4/20,23,1.0,19.0
43813,Sint Maarten,Netherlands,18.0425,-63.0548,7/4/20,78,15.0,63.0
43814,,Netherlands,52.1326,5.2913,7/4/20,50548,6126.0,0.0
43815,,New Zealand,-40.9006,174.886,7/4/20,1533,22.0,1490.0
43816,,Nicaragua,12.865416,-85.207229,7/4/20,2519,83.0,1238.0
43817,,Niger,17.607789,8.081666,7/4/20,1082,68.0,963.0
43818,,Nigeria,9.082,8.6753,7/4/20,28167,634.0,11462.0
43819,,North Macedonia,41.6086,21.7453,7/4/20,6932,334.0,2987.0
43820,,Norway,60.472,8.4689,7/4/20,8926,251.0,8138.0
43821,,Oman,21.512583,55.92325500000001,7/4/20,45106,203.0,26968.0
43822,,Pakistan,30.3753,69.3451,7/4/20,225283,4619.0,125094.0
43823,,Panama,8.538,-80.7821,7/4/20,36983,720.0,17761.0
43824,,Papua New Guinea,-6.314993,143.95555,7/4/20,11,0.0,8.0
43825,,Paraguay,-23.4425,-58.4438,7/4/20,2385,20.0,1134.0
43826,,Peru,-9.19,-75.0152,7/4/20,299080,10412.0,189621.0
43827,,Philippines,12.879721,121.77401699999999,7/4/20,41830,,11453.0
43828,,Poland,51.9194,19.1451,7/4/20,35719,1512.0,23127.0
43829,,Portugal,39.3999,-8.2245,7/4/20,43569,1605.0,28772.0
43830,,Qatar,25.3548,51.1839,7/4/20,99183,123.0,90387.0
43831,,Romania,45.9432,24.9668,7/4/20,28582,1731.0,19854.0
43832,,Russia,61.52401,105.31875600000001,7/4/20,673564,,446127.0
43833,,Rwanda,-1.9403,29.8739,7/4/20,1092,3.0,523.0
43834,,Saint Kitts and Nevis,17.357822,-62.782998,7/4/20,16,0.0,15.0
43835,,Saint Lucia,13.9094,-60.9789,7/4/20,22,0.0,19.0
43836,,Saint Vincent and the Grenadines,12.9843,-61.2872,7/4/20,29,0.0,29.0
43837,,San Marino,43.9424,12.4578,7/4/20,698,42.0,656.0
43838,,Sao Tome and Principe,0.1864,6.6131,7/4/20,719,13.0,267.0
43839,,Saudi Arabia,23.885942,45.079162,7/4/20,205929,1858.0,143256.0
43840,,Senegal,14.4974,-14.4524,7/4/20,7272,129.0,4713.0
43841,,Serbia,44.0165,21.0059,7/4/20,15829,306.0,13176.0
43842,,Seychelles,-4.6796,55.492,7/4/20,81,0.0,11.0
43843,,Sierra Leone,8.460555000000001,-11.779889,7/4/20,1533,62.0,1051.0
43844,,Singapore,1.2833,103.8333,7/4/20,44664,26.0,40117.0
43845,,Slovakia,48.669,19.699,7/4/20,1749,28.0,1466.0
43846,,Slovenia,46.1512,14.9955,7/4/20,1679,111.0,1384.0
43847,,Somalia,5.152149,46.199616,7/4/20,2961,92.0,973.0
